user_id,signup_date,country,plan,is_active,signup_month,sessions
U02328,2024-11-18,Brazil,Basic,True,2024-11,5.0
U02329,2023-10-12,Chile,Free,True,2023-10,22.0
U02330,2023-09-17,Mexico,Free,False,2023-09,5.0
U02331,2024-10-04,Chile,Basic,True,2024-10,11.0
U02332,2023-12-30,Colombia,Basic,False,2023-12,13.0
U02333,2023-10-29,USA,Pro,True,2023-10,122.0
U02334,2023-07-06,Argentina,Free,False,2023-07,11.0
U02335,2024-01-14,Colombia,Basic,True,2024-01,44.0
U02336,2023-12-04,Mexico,Free,False,2023-12,7.0
U02337,2023-07-31,Chile,Free,False,2023-07,4.0
U02338,2023-11-07,Mexico,Free,False,2023-11,5.0
U02339,2024-06-21,Argentina,Basic,True,2024-06,26.0
U02340,2024-11-19,Spain,Free,False,2024-11,1.0
U02341,2024-03-13,Argentina,Free,False,2024-03,3.0
U02342,2024-04-13,Chile,Pro,True,2024-04,65.0
U02343,2024-05-15,Chile,Free,False,2024-05,6.0
U02344,2024-09-16,Mexico,Pro,True,2024-09,23.0
U02345,2024-05-22,Colombia,Basic,True,2024-05,29.0
U02346,2024-06-26,Colombia,Free,True,2024-06,6.0
U02347,2023-12-19,Spain,Pro,True,2023-12,99.0
U02348,2024-08-23,Peru,Free,False,2024-08,2.0
U02349,2024-06-25,Chile,Free,False,2024-06,2.0
U02350,2024-09-12,Mexico,Basic,True,2024-09,13.0
U02351,2024-07-15,Peru,Free,True,2024-07,8.0
U02352,2024-05-22,Argentina,Basic,True,2024-05,29.0
U02353,2024-05-25,Colombia,Pro,True,2024-05,41.0
U02354,2024-02-03,Chile,Free,True,2024-02,10.0
U02355,2023-09-15,Colombia,Basic,True,2023-09,61.0
U02356,2024-09-18,Mexico,Free,True,2024-09,0.0
U02357,2024-11-17,USA,Free,True,2024-11,1.0
U02358,2023-11-05,Colombia,Free,False,2023-11,4.0
U02359,2024-02-28,Chile,Basic,True,2024-02,34.0
U02360,2023-07-05,Chile,Pro,True,2023-07,137.0
U02361,2024-08-16,Colombia,Free,False,2024-08,1.0
U02362,2024-06-10,Chile,Basic,True,2024-06,26.0
U02363,2024-08-29,Chile,Basic,False,2024-08,7.0
U02364,2024-08-13,Peru,Free,True,2024-08,6.0
U02365,2023-08-18,Argentina,Free,True,2023-08,19.0
U02366,2023-11-02,Spain,Basic,True,2023-11,53.0
U02367,2024-02-15,Chile,Free,True,2024-02,19.0
U02368,2024-05-26,Argentina,Pro,True,2024-05,60.0
U02369,2023-09-29,Brazil,Free,True,2023-09,20.0
U02370,2023-07-06,Brazil,Pro,True,2023-07,149.0
U02371,2023-08-14,Spain,Free,True,2023-08,21.0
U02372,2024-06-02,Peru,Basic,True,2024-06,31.0
U02373,2023-12-22,Colombia,Pro,True,2023-12,87.0
U02374,2024-05-22,Argentina,Pro,False,2024-05,13.0
U02375,2024-08-27,Argentina,Basic,True,2024-08,19.0
U02376,2024-03-03,Argentina,Basic,False,2024-03,10.0
U02377,2024-05-25,Mexico,Basic,True,2024-05,19.0
U02378,2024-04-29,Mexico,Basic,False,2024-04,7.0
U02379,2024-03-05,Argentina,Basic,True,2024-03,29.0
U02380,2023-09-18,Mexico,Free,True,2023-09,14.0
U02381,2024-02-07,Mexico,Free,True,2024-02,11.0
U02382,2024-06-13,Colombia,Free,False,2024-06,3.0
U02383,2024-05-16,Mexico,Basic,True,2024-05,26.0
U02384,2023-12-05,Chile,Basic,True,2023-12,50.0
U02385,2024-07-07,Mexico,Free,False,2024-07,3.0
U02386,2024-01-24,Chile,Basic,True,2024-01,50.0
U02387,2023-12-16,Spain,Basic,True,2023-12,40.0
U02388,2023-10-13,Brazil,Free,False,2023-10,4.0
U02389,2024-03-03,Mexico,Free,True,2024-03,21.0
U02390,2024-10-30,Mexico,Basic,True,2024-10,10.0
U02391,2023-09-25,Chile,Free,True,2023-09,24.0
U02392,2024-09-14,Chile,Free,True,2024-09,3.0
U02393,2023-10-09,Mexico,Free,False,2023-10,5.0
U02394,2024-01-15,Mexico,Free,False,2024-01,7.0
U02395,2024-11-17,Chile,Free,True,2024-11,1.0
U02396,2024-03-11,Chile,Pro,True,2024-03,64.0
U02397,2023-08-06,Chile,Basic,True,2023-08,63.0
U02398,2024-04-08,Colombia,Free,False,2024-04,4.0
U02399,2024-08-05,Chile,Free,False,2024-08,2.0
U02400,2024-03-31,Chile,Free,True,2024-03,10.0
U02401,2024-04-20,Chile,Basic,True,2024-04,30.0
U02402,2024-01-06,Argentina,Free,True,2024-01,13.0
U02403,2024-05-08,Argentina,Pro,True,2024-05,59.0
U02404,2023-09-10,Mexico,Free,True,2023-09,21.0
U02405,2023-07-14,Mexico,Basic,True,2023-07,71.0
U02406,2024-03-27,Chile,Pro,True,2024-03,82.0
U02407,2023-07-10,Spain,Basic,True,2023-07,80.0
U02408,2024-11-12,Mexico,Pro,True,2024-11,14.0
U02409,2023-07-18,USA,Basic,False,2023-07,18.0
U02410,2024-11-27,Chile,Free,True,2024-11,2.0
U02411,2024-05-07,Mexico,Basic,True,2024-05,25.0
U02412,2024-06-24,Chile,Pro,True,2024-06,50.0
U02413,2024-07-08,Peru,Free,True,2024-07,8.0
U02414,2024-06-06,Peru,Pro,True,2024-06,50.0
U02415,2024-11-07,Argentina,Free,False,2024-11,0.0
U02416,2023-07-22,Mexico,Free,True,2023-07,26.0
U02417,2023-11-23,Chile,Free,False,2023-11,3.0
U02418,2024-09-14,Argentina,Free,True,2024-09,4.0
U02419,2024-07-21,Spain,Basic,False,2024-07,6.0
U02420,2024-10-03,Brazil,Pro,True,2024-10,19.0
U02421,2024-06-22,Mexico,Pro,True,2024-06,45.0
U02422,2024-04-08,Chile,Free,False,2024-04,2.0
U02423,2024-06-16,Chile,Basic,False,2024-06,13.0
U02424,2024-06-20,Spain,Free,True,2024-06,9.0
U02425,2023-11-28,Chile,Free,False,2023-11,3.0
U02426,2023-12-14,Chile,Free,False,2023-12,4.0
U02427,2023-07-16,Chile,Free,False,2023-07,7.0
U02428,2023-11-04,Mexico,Free,True,2023-11,16.0
U02429,2023-07-01,Chile,Free,False,2023-07,6.0
U02430,2024-11-26,Argentina,Basic,True,2024-11,7.0
U02431,2023-09-27,Chile,Basic,False,2023-09,16.0
U02432,2024-09-15,Chile,Basic,True,2024-09,16.0
U02433,2024-10-27,Chile,Pro,True,2024-10,20.0
U02434,2024-07-30,Spain,Free,True,2024-07,4.0
U02435,2024-03-24,Colombia,Pro,True,2024-03,71.0
U02436,2024-09-19,Mexico,Basic,True,2024-09,11.0
U02437,2024-01-21,Mexico,Free,True,2024-01,17.0
U02438,2024-05-08,Colombia,Free,False,2024-05,4.0
U02439,2024-01-04,Brazil,Free,True,2024-01,18.0
U02440,2023-11-19,Argentina,Free,True,2023-11,19.0
U02441,2024-07-01,Mexico,Free,True,2024-07,7.0
U02442,2024-08-24,Brazil,Free,True,2024-08,9.0
U02443,2024-09-04,Chile,Free,False,2024-09,1.0
U02444,2024-03-05,Mexico,Basic,True,2024-03,36.0
U02445,2024-04-26,Peru,Free,True,2024-04,4.0
U02446,2023-07-07,Argentina,Free,True,2023-07,15.0
U02447,2023-08-25,Chile,Free,False,2023-08,5.0
U02448,2023-10-18,Chile,Free,True,2023-10,17.0
U02449,2024-11-05,Brazil,Basic,True,2024-11,9.0
U02450,2023-08-24,Colombia,Basic,True,2023-08,69.0
U02451,2024-11-19,Brazil,Free,False,2024-11,2.0
U02452,2023-12-06,Mexico,Free,False,2023-12,4.0
U02453,2023-07-07,Colombia,Basic,True,2023-07,71.0
U02454,2023-09-07,Colombia,Free,True,2023-09,21.0
U02455,2023-10-08,Chile,Free,True,2023-10,20.0
U02456,2024-11-29,Chile,Free,True,2024-11,1.0
U02457,2024-08-18,Chile,Free,True,2024-08,8.0
U02458,2024-03-23,Argentina,Basic,False,2024-03,8.0
U02459,2023-11-04,Colombia,Free,True,2023-11,19.0
U02460,2024-03-03,Argentina,Free,False,2024-03,5.0
U02461,2024-10-30,Chile,Free,True,2024-10,3.0
U02462,2024-11-16,Chile,Free,True,2024-11,1.0
U02463,2023-10-18,Peru,Free,True,2023-10,21.0
U02464,2024-04-16,Colombia,Free,True,2024-04,5.0
U02465,2024-05-06,Argentina,Free,False,2024-05,4.0
U02466,2024-09-28,Brazil,Free,False,2024-09,2.0
U02467,2024-10-22,Mexico,Pro,True,2024-10,22.0
U02468,2023-12-10,Brazil,Free,True,2023-12,20.0
U02469,2024-06-22,Colombia,Pro,True,2024-06,45.0
U02470,2023-12-26,Mexico,Basic,False,2023-12,17.0
U02471,2024-06-12,Brazil,Free,True,2024-06,19.0
U02472,2024-05-06,Chile,Pro,True,2024-05,79.0
U02473,2024-11-07,Mexico,Free,False,2024-11,1.0
U02474,2024-12-01,Colombia,Basic,True,2024-12,5.0
U02475,2024-05-27,Colombia,Basic,True,2024-05,30.0
U02476,2024-08-17,Chile,Free,False,2024-08,1.0
U02477,2024-02-23,Chile,Free,False,2024-02,4.0
U02478,2024-10-30,Chile,Free,False,2024-10,0.0
U02479,2024-02-28,Brazil,Free,False,2024-02,3.0
U02480,2024-07-28,Mexico,Basic,True,2024-07,20.0
U02481,2024-03-13,Peru,Free,True,2024-03,14.0
U02482,2024-07-18,Peru,Basic,False,2024-07,9.0
U02483,2024-05-24,Mexico,Free,True,2024-05,5.0
U02484,2024-01-21,Mexico,Free,False,2024-01,4.0
U02485,2024-02-16,Chile,Free,False,2024-02,2.0
U02486,2024-01-13,Chile,Free,False,2024-01,4.0
U02487,2023-10-07,Peru,Free,False,2023-10,7.0
U02488,2024-07-03,Colombia,Basic,False,2024-07,10.0
U02489,2024-06-13,Argentina,Free,False,2024-06,5.0
U02490,2024-11-20,Chile,Free,False,2024-11,0.0
U02491,2024-11-24,Colombia,Free,False,2024-11,0.0
U02492,2023-11-19,Mexico,Basic,True,2023-11,49.0
U02493,2023-09-11,Chile,Basic,True,2023-09,74.0
U02494,2023-10-12,Chile,Free,False,2023-10,3.0
U02495,2024-06-03,Peru,Free,True,2024-06,13.0
U02496,2024-03-14,Mexico,Free,False,2024-03,3.0
U02497,2023-12-09,Chile,Pro,True,2023-12,105.0
U02498,2024-11-24,Colombia,Free,False,2024-11,1.0
U02499,2023-10-22,Spain,Basic,False,2023-10,22.0
U02500,2023-07-31,Mexico,Free,True,2023-07,22.0
