transaction_id,user_id,amount,transaction_date,status,plan,country
T0002998,U00654,0.0,2024-09-15,failed,Basic,Chile
T0002999,U00654,29.2,2024-10-15,completed,Basic,Chile
T0003000,U00654,28.19,2024-11-14,completed,Basic,Chile
T0003001,U00655,28.13,2024-03-11,completed,Basic,Colombia
T0003002,U00655,29.34,2024-04-10,completed,Basic,Colombia
T0003003,U00655,30.13,2024-05-10,completed,Basic,Colombia
T0003004,U00655,30.5,2024-06-09,completed,Basic,Colombia
T0003005,U00655,30.2,2024-07-09,completed,Basic,Colombia
T0003006,U00655,30.5,2024-08-08,completed,Basic,Colombia
T0003007,U00655,30.01,2024-09-07,completed,Basic,Colombia
T0003008,U00655,30.37,2024-10-07,completed,Basic,Colombia
T0003009,U00655,28.0,2024-11-06,completed,Basic,Colombia
T0003010,U00656,30.26,2023-07-28,completed,Basic,Argentina
T0003011,U00656,29.53,2023-08-27,completed,Basic,Argentina
T0003012,U00656,30.09,2023-09-26,completed,Basic,Argentina
T0003013,U00656,29.34,2023-10-26,completed,Basic,Argentina
T0003014,U00656,29.08,2023-11-25,completed,Basic,Argentina
T0003015,U00656,30.4,2023-12-25,completed,Basic,Argentina
T0003016,U00656,28.56,2024-01-24,completed,Basic,Argentina
T0003017,U00656,29.6,2024-02-23,completed,Basic,Argentina
T0003018,U00656,28.5,2024-03-24,completed,Basic,Argentina
T0003019,U00656,30.12,2024-04-23,completed,Basic,Argentina
T0003020,U00656,27.58,2024-05-23,completed,Basic,Argentina
T0003021,U00656,29.96,2024-06-22,completed,Basic,Argentina
T0003022,U00656,27.78,2024-07-22,completed,Basic,Argentina
T0003023,U00656,28.04,2024-08-21,completed,Basic,Argentina
T0003024,U00656,27.58,2024-09-20,completed,Basic,Argentina
T0003025,U00656,29.89,2024-10-20,completed,Basic,Argentina
T0003026,U00656,29.55,2024-11-19,completed,Basic,Argentina
T0003027,U00657,29.58,2024-01-10,completed,Basic,Chile
T0003028,U00657,28.07,2024-02-09,completed,Basic,Chile
T0003029,U00657,28.67,2024-03-10,completed,Basic,Chile
T0003030,U00657,30.3,2024-04-09,completed,Basic,Chile
T0003031,U00657,0.0,2024-05-09,failed,Basic,Chile
T0003032,U00657,29.68,2024-06-08,completed,Basic,Chile
T0003033,U00657,30.42,2024-07-08,completed,Basic,Chile
T0003034,U00657,28.92,2024-08-07,completed,Basic,Chile
T0003035,U00657,30.28,2024-09-06,completed,Basic,Chile
T0003036,U00657,0.0,2024-10-06,failed,Basic,Chile
T0003037,U00657,30.05,2024-11-05,completed,Basic,Chile
T0003038,U00663,88.6,2023-08-10,completed,Pro,Spain
T0003039,U00663,88.82,2023-09-09,completed,Pro,Spain
T0003040,U00663,88.24,2023-10-09,completed,Pro,Spain
T0003041,U00663,88.17,2023-11-08,completed,Pro,Spain
T0003042,U00663,89.11,2023-12-08,completed,Pro,Spain
T0003043,U00663,88.79,2024-01-07,completed,Pro,Spain
T0003044,U00663,87.92,2024-02-06,completed,Pro,Spain
T0003045,U00663,88.59,2024-03-07,completed,Pro,Spain
T0003046,U00663,89.41,2024-04-06,completed,Pro,Spain
T0003047,U00663,90.44,2024-05-06,completed,Pro,Spain
T0003048,U00663,87.94,2024-06-05,completed,Pro,Spain
T0003049,U00663,88.01,2024-07-05,completed,Pro,Spain
T0003050,U00663,90.43,2024-08-04,completed,Pro,Spain
T0003051,U00663,87.99,2024-09-03,completed,Pro,Spain
T0003052,U00663,87.55,2024-10-03,completed,Pro,Spain
T0003053,U00663,87.53,2024-11-02,completed,Pro,Spain
T0003054,U00664,28.02,2024-04-19,completed,Basic,Colombia
T0003055,U00664,29.84,2024-05-19,completed,Basic,Colombia
T0003056,U00664,28.8,2024-06-18,completed,Basic,Colombia
T0003057,U00664,30.12,2024-07-18,completed,Basic,Colombia
T0003058,U00664,28.87,2024-08-17,completed,Basic,Colombia
T0003059,U00664,27.83,2024-09-16,completed,Basic,Colombia
T0003060,U00664,29.56,2024-10-16,completed,Basic,Colombia
T0003061,U00664,27.6,2024-11-15,completed,Basic,Colombia
T0003062,U00670,29.42,2024-10-07,completed,Basic,Chile
T0003063,U00670,28.03,2024-11-06,completed,Basic,Chile
T0003064,U00674,28.28,2024-04-01,completed,Basic,Chile
T0003065,U00674,28.23,2024-05-01,completed,Basic,Chile
T0003066,U00674,0.0,2024-05-31,failed,Basic,Chile
T0003067,U00674,0.0,2024-06-30,failed,Basic,Chile
T0003068,U00674,28.0,2024-07-30,completed,Basic,Chile
T0003069,U00674,29.95,2024-08-29,completed,Basic,Chile
T0003070,U00674,27.86,2024-09-28,completed,Basic,Chile
T0003071,U00674,30.39,2024-10-28,completed,Basic,Chile
T0003072,U00674,29.74,2024-11-27,completed,Basic,Chile
T0003073,U00675,28.61,2024-06-08,completed,Basic,Chile
T0003074,U00675,28.38,2024-07-08,completed,Basic,Chile
T0003075,U00675,30.07,2024-08-07,completed,Basic,Chile
T0003076,U00675,28.24,2024-09-06,completed,Basic,Chile
T0003077,U00675,27.54,2024-10-06,completed,Basic,Chile
T0003078,U00675,28.07,2024-11-05,completed,Basic,Chile
T0003079,U00683,29.06,2024-11-26,completed,Basic,Chile
T0003080,U00684,89.03,2023-08-17,completed,Pro,Chile
T0003081,U00684,90.29,2023-09-16,completed,Pro,Chile
T0003082,U00684,88.4,2023-10-16,completed,Pro,Chile
T0003083,U00684,89.58,2023-11-15,completed,Pro,Chile
T0003084,U00684,90.08,2023-12-15,completed,Pro,Chile
T0003085,U00684,88.71,2024-01-14,completed,Pro,Chile
T0003086,U00684,87.79,2024-02-13,completed,Pro,Chile
T0003087,U00684,89.14,2024-03-14,completed,Pro,Chile
T0003088,U00684,89.5,2024-04-13,completed,Pro,Chile
T0003089,U00684,90.38,2024-05-13,completed,Pro,Chile
T0003090,U00684,89.96,2024-06-12,completed,Pro,Chile
T0003091,U00684,89.37,2024-07-12,completed,Pro,Chile
T0003092,U00684,88.69,2024-08-11,completed,Pro,Chile
T0003093,U00684,87.97,2024-09-10,completed,Pro,Chile
T0003094,U00684,90.45,2024-10-10,completed,Pro,Chile
T0003095,U00684,88.0,2024-11-09,completed,Pro,Chile
T0003096,U00685,28.44,2024-04-15,completed,Basic,Mexico
T0003097,U00685,29.05,2024-05-15,completed,Basic,Mexico
T0003098,U00685,28.19,2024-06-14,completed,Basic,Mexico
T0003099,U00685,29.54,2024-07-14,completed,Basic,Mexico
T0003100,U00685,28.87,2024-08-13,completed,Basic,Mexico
T0003101,U00685,28.24,2024-09-12,completed,Basic,Mexico
T0003102,U00685,28.84,2024-10-12,completed,Basic,Mexico
T0003103,U00685,29.9,2024-11-11,completed,Basic,Mexico
T0003104,U00687,29.89,2024-05-07,completed,Basic,Chile
T0003105,U00687,29.87,2024-06-06,completed,Basic,Chile
T0003106,U00687,29.22,2024-07-06,completed,Basic,Chile
T0003107,U00687,27.81,2024-08-05,completed,Basic,Chile
T0003108,U00687,28.24,2024-09-04,completed,Basic,Chile
T0003109,U00687,28.11,2024-10-04,completed,Basic,Chile
T0003110,U00687,30.28,2024-11-03,completed,Basic,Chile
T0003111,U00688,89.19,2024-11-17,completed,Pro,Peru
T0003112,U00690,28.65,2024-06-19,completed,Basic,Argentina
T0003113,U00690,27.72,2024-07-19,completed,Basic,Argentina
T0003114,U00690,28.48,2024-08-18,completed,Basic,Argentina
T0003115,U00690,28.87,2024-09-17,completed,Basic,Argentina
T0003116,U00690,29.85,2024-10-17,completed,Basic,Argentina
T0003117,U00690,29.51,2024-11-16,completed,Basic,Argentina
T0003118,U00693,90.49,2024-11-15,completed,Pro,USA
T0003119,U00695,30.16,2024-08-26,completed,Basic,Mexico
T0003120,U00695,28.52,2024-09-25,completed,Basic,Mexico
T0003121,U00695,29.71,2024-10-25,completed,Basic,Mexico
T0003122,U00695,30.05,2024-11-24,completed,Basic,Mexico
T0003123,U00696,29.45,2023-09-25,completed,Basic,Colombia
T0003124,U00696,29.88,2023-10-25,completed,Basic,Colombia
T0003125,U00696,28.37,2023-11-24,completed,Basic,Colombia
T0003126,U00696,29.57,2023-12-24,completed,Basic,Colombia
T0003127,U00696,29.52,2024-01-23,completed,Basic,Colombia
T0003128,U00696,30.31,2024-02-22,completed,Basic,Colombia
T0003129,U00696,30.4,2024-03-23,completed,Basic,Colombia
T0003130,U00696,29.42,2024-04-22,completed,Basic,Colombia
T0003131,U00696,27.97,2024-05-22,completed,Basic,Colombia
T0003132,U00696,29.45,2024-06-21,completed,Basic,Colombia
T0003133,U00696,27.8,2024-07-21,completed,Basic,Colombia
T0003134,U00696,28.63,2024-08-20,completed,Basic,Colombia
T0003135,U00696,28.82,2024-09-19,completed,Basic,Colombia
T0003136,U00696,28.22,2024-10-19,completed,Basic,Colombia
T0003137,U00696,28.27,2024-11-18,completed,Basic,Colombia
T0003138,U00699,30.0,2024-08-06,completed,Basic,Argentina
T0003139,U00699,29.27,2024-09-05,completed,Basic,Argentina
T0003140,U00699,29.45,2024-10-05,completed,Basic,Argentina
T0003141,U00699,30.17,2024-11-04,completed,Basic,Argentina
T0003142,U00704,27.74,2023-12-09,completed,Basic,Mexico
T0003143,U00704,0.0,2024-01-08,failed,Basic,Mexico
T0003144,U00704,29.79,2024-02-07,completed,Basic,Mexico
T0003145,U00704,27.98,2024-03-08,completed,Basic,Mexico
T0003146,U00704,28.54,2024-04-07,completed,Basic,Mexico
T0003147,U00704,28.84,2024-05-07,completed,Basic,Mexico
T0003148,U00704,29.26,2024-06-06,completed,Basic,Mexico
T0003149,U00704,27.51,2024-07-06,completed,Basic,Mexico
T0003150,U00704,27.82,2024-08-05,completed,Basic,Mexico
T0003151,U00704,29.34,2024-09-04,completed,Basic,Mexico
T0003152,U00704,29.89,2024-10-04,completed,Basic,Mexico
T0003153,U00704,28.11,2024-11-03,completed,Basic,Mexico
T0003154,U00706,88.1,2024-03-11,completed,Pro,Mexico
T0003155,U00706,89.0,2024-04-10,completed,Pro,Mexico
T0003156,U00706,88.18,2024-05-10,completed,Pro,Mexico
T0003157,U00706,89.18,2024-06-09,completed,Pro,Mexico
T0003158,U00706,89.85,2024-07-09,completed,Pro,Mexico
T0003159,U00706,88.42,2024-08-08,completed,Pro,Mexico
T0003160,U00706,88.6,2024-09-07,completed,Pro,Mexico
T0003161,U00706,88.96,2024-10-07,completed,Pro,Mexico
T0003162,U00706,88.56,2024-11-06,completed,Pro,Mexico
T0003163,U00708,88.58,2024-08-18,completed,Pro,Colombia
T0003164,U00708,89.67,2024-09-17,completed,Pro,Colombia
T0003165,U00708,87.99,2024-10-17,completed,Pro,Colombia
T0003166,U00708,0.0,2024-11-16,failed,Pro,Colombia
T0003167,U00711,28.8,2024-01-19,completed,Basic,Mexico
T0003168,U00711,28.69,2024-02-18,completed,Basic,Mexico
T0003169,U00711,27.65,2024-03-19,completed,Basic,Mexico
T0003170,U00711,28.97,2024-04-18,completed,Basic,Mexico
T0003171,U00711,29.15,2024-05-18,completed,Basic,Mexico
T0003172,U00711,0.0,2024-06-17,failed,Basic,Mexico
T0003173,U00711,29.17,2024-07-17,completed,Basic,Mexico
T0003174,U00711,28.96,2024-08-16,completed,Basic,Mexico
T0003175,U00711,27.61,2024-09-15,completed,Basic,Mexico
T0003176,U00711,28.92,2024-10-15,completed,Basic,Mexico
T0003177,U00711,28.55,2024-11-14,completed,Basic,Mexico
T0003178,U00712,29.84,2023-09-25,completed,Basic,Chile
T0003179,U00712,30.48,2023-10-25,completed,Basic,Chile
T0003180,U00712,28.96,2023-11-24,completed,Basic,Chile
T0003181,U00712,27.83,2023-12-24,completed,Basic,Chile
T0003182,U00712,30.46,2024-01-23,completed,Basic,Chile
T0003183,U00712,30.08,2024-02-22,completed,Basic,Chile
T0003184,U00712,28.94,2024-03-23,completed,Basic,Chile
T0003185,U00712,28.06,2024-04-22,completed,Basic,Chile
T0003186,U00712,27.98,2024-05-22,completed,Basic,Chile
T0003187,U00712,27.64,2024-06-21,completed,Basic,Chile
T0003188,U00712,29.85,2024-07-21,completed,Basic,Chile
T0003189,U00712,29.41,2024-08-20,completed,Basic,Chile
T0003190,U00712,29.48,2024-09-19,completed,Basic,Chile
T0003191,U00712,28.89,2024-10-19,completed,Basic,Chile
T0003192,U00712,29.75,2024-11-18,completed,Basic,Chile
T0003193,U00713,89.27,2023-07-23,completed,Pro,Chile
T0003194,U00713,88.83,2023-08-22,completed,Pro,Chile
T0003195,U00713,88.53,2023-09-21,completed,Pro,Chile
T0003196,U00713,88.66,2023-10-21,completed,Pro,Chile
T0003197,U00713,87.52,2023-11-20,completed,Pro,Chile
T0003198,U00713,89.84,2023-12-20,completed,Pro,Chile
T0003199,U00713,88.97,2024-01-19,completed,Pro,Chile
T0003200,U00713,88.18,2024-02-18,completed,Pro,Chile
T0003201,U00713,89.93,2024-03-19,completed,Pro,Chile
T0003202,U00713,89.21,2024-04-18,completed,Pro,Chile
T0003203,U00713,88.68,2024-05-18,completed,Pro,Chile
T0003204,U00713,88.71,2024-06-17,completed,Pro,Chile
T0003205,U00713,88.85,2024-07-17,completed,Pro,Chile
T0003206,U00713,88.68,2024-08-16,completed,Pro,Chile
T0003207,U00713,90.4,2024-09-15,completed,Pro,Chile
T0003208,U00713,88.69,2024-10-15,completed,Pro,Chile
T0003209,U00713,88.14,2024-11-14,completed,Pro,Chile
T0003210,U00716,29.24,2024-09-16,completed,Basic,Mexico
T0003211,U00716,29.96,2024-10-16,completed,Basic,Mexico
T0003212,U00716,27.81,2024-11-15,completed,Basic,Mexico
T0003213,U00719,30.21,2024-03-08,completed,Basic,Mexico
T0003214,U00719,27.6,2024-04-07,completed,Basic,Mexico
T0003215,U00719,28.48,2024-05-07,completed,Basic,Mexico
T0003216,U00719,30.5,2024-06-06,completed,Basic,Mexico
T0003217,U00719,29.87,2024-07-06,completed,Basic,Mexico
T0003218,U00719,30.41,2024-08-05,completed,Basic,Mexico
T0003219,U00719,30.17,2024-09-04,completed,Basic,Mexico
T0003220,U00719,29.19,2024-10-04,completed,Basic,Mexico
T0003221,U00719,28.89,2024-11-03,completed,Basic,Mexico
T0003222,U00721,29.7,2024-01-21,completed,Basic,Peru
T0003223,U00721,28.2,2024-02-20,completed,Basic,Peru
T0003224,U00721,29.95,2024-03-21,completed,Basic,Peru
T0003225,U00721,27.93,2024-04-20,completed,Basic,Peru
T0003226,U00721,30.47,2024-05-20,completed,Basic,Peru
T0003227,U00721,28.72,2024-06-19,completed,Basic,Peru
T0003228,U00721,0.0,2024-07-19,failed,Basic,Peru
T0003229,U00721,27.99,2024-08-18,completed,Basic,Peru
T0003230,U00721,29.49,2024-09-17,completed,Basic,Peru
T0003231,U00721,30.42,2024-10-17,completed,Basic,Peru
T0003232,U00721,28.4,2024-11-16,completed,Basic,Peru
T0003233,U00722,0.0,2023-07-20,failed,Pro,Peru
T0003234,U00722,88.48,2023-08-19,completed,Pro,Peru
T0003235,U00722,88.07,2023-09-18,completed,Pro,Peru
T0003236,U00722,87.6,2023-10-18,completed,Pro,Peru
T0003237,U00722,89.33,2023-11-17,completed,Pro,Peru
T0003238,U00722,89.33,2023-12-17,completed,Pro,Peru
T0003239,U00722,88.21,2024-01-16,completed,Pro,Peru
T0003240,U00722,88.1,2024-02-15,completed,Pro,Peru
T0003241,U00722,88.31,2024-03-16,completed,Pro,Peru
T0003242,U00722,89.89,2024-04-15,completed,Pro,Peru
T0003243,U00722,89.43,2024-05-15,completed,Pro,Peru
T0003244,U00722,89.56,2024-06-14,completed,Pro,Peru
T0003245,U00722,89.98,2024-07-14,completed,Pro,Peru
T0003246,U00722,90.4,2024-08-13,completed,Pro,Peru
T0003247,U00722,87.98,2024-09-12,completed,Pro,Peru
T0003248,U00722,87.76,2024-10-12,completed,Pro,Peru
T0003249,U00722,88.53,2024-11-11,completed,Pro,Peru
T0003250,U00726,88.23,2024-02-24,completed,Pro,Chile
T0003251,U00726,90.33,2024-03-25,completed,Pro,Chile
T0003252,U00726,88.81,2024-04-24,completed,Pro,Chile
T0003253,U00726,87.79,2024-05-24,completed,Pro,Chile
T0003254,U00726,89.48,2024-06-23,completed,Pro,Chile
T0003255,U00726,89.02,2024-07-23,completed,Pro,Chile
T0003256,U00726,88.56,2024-08-22,completed,Pro,Chile
T0003257,U00726,88.67,2024-09-21,completed,Pro,Chile
T0003258,U00726,88.16,2024-10-21,completed,Pro,Chile
T0003259,U00726,88.65,2024-11-20,completed,Pro,Chile
T0003260,U00728,30.38,2024-02-10,completed,Basic,USA
T0003261,U00728,28.84,2024-03-11,completed,Basic,USA
T0003262,U00728,28.0,2024-04-10,completed,Basic,USA
T0003263,U00728,28.06,2024-05-10,completed,Basic,USA
T0003264,U00728,28.38,2024-06-09,completed,Basic,USA
T0003265,U00728,29.65,2024-07-09,completed,Basic,USA
T0003266,U00728,27.77,2024-08-08,completed,Basic,USA
T0003267,U00728,30.21,2024-09-07,completed,Basic,USA
T0003268,U00728,28.1,2024-10-07,completed,Basic,USA
T0003269,U00728,29.92,2024-11-06,completed,Basic,USA
T0003270,U00730,87.66,2024-07-02,completed,Pro,Chile
T0003271,U00730,87.64,2024-08-01,completed,Pro,Chile
T0003272,U00730,87.73,2024-08-31,completed,Pro,Chile
T0003273,U00730,89.7,2024-09-30,completed,Pro,Chile
T0003274,U00730,88.36,2024-10-30,completed,Pro,Chile
T0003275,U00730,88.31,2024-11-29,completed,Pro,Chile
T0003276,U00731,30.21,2023-11-23,completed,Basic,Chile
T0003277,U00731,27.96,2023-12-23,completed,Basic,Chile
T0003278,U00731,29.56,2024-01-22,completed,Basic,Chile
T0003279,U00731,29.22,2024-02-21,completed,Basic,Chile
T0003280,U00731,28.26,2024-03-22,completed,Basic,Chile
T0003281,U00731,0.0,2024-04-21,failed,Basic,Chile
T0003282,U00731,28.31,2024-05-21,completed,Basic,Chile
T0003283,U00731,29.35,2024-06-20,completed,Basic,Chile
T0003284,U00731,30.1,2024-07-20,completed,Basic,Chile
T0003285,U00731,29.46,2024-08-19,completed,Basic,Chile
T0003286,U00731,28.54,2024-09-18,completed,Basic,Chile
T0003287,U00731,29.7,2024-10-18,completed,Basic,Chile
T0003288,U00731,28.24,2024-11-17,completed,Basic,Chile
T0003289,U00735,29.49,2024-06-13,completed,Basic,Brazil
T0003290,U00735,0.0,2024-07-13,failed,Basic,Brazil
T0003291,U00735,0.0,2024-08-12,failed,Basic,Brazil
T0003292,U00735,28.19,2024-09-11,completed,Basic,Brazil
T0003293,U00735,28.42,2024-10-11,completed,Basic,Brazil
T0003294,U00735,28.97,2024-11-10,completed,Basic,Brazil
T0003295,U00737,28.3,2023-11-23,completed,Basic,Peru
T0003296,U00737,29.15,2023-12-23,completed,Basic,Peru
T0003297,U00737,27.66,2024-01-22,completed,Basic,Peru
T0003298,U00737,28.31,2024-02-21,completed,Basic,Peru
T0003299,U00737,28.03,2024-03-22,completed,Basic,Peru
T0003300,U00737,30.02,2024-04-21,completed,Basic,Peru
T0003301,U00737,29.27,2024-05-21,completed,Basic,Peru
T0003302,U00737,27.71,2024-06-20,completed,Basic,Peru
T0003303,U00737,27.71,2024-07-20,completed,Basic,Peru
T0003304,U00737,30.24,2024-08-19,completed,Basic,Peru
T0003305,U00737,28.38,2024-09-18,completed,Basic,Peru
T0003306,U00737,29.24,2024-10-18,completed,Basic,Peru
T0003307,U00737,29.47,2024-11-17,completed,Basic,Peru
T0003308,U00740,29.97,2024-09-20,completed,Basic,Spain
T0003309,U00740,28.13,2024-10-20,completed,Basic,Spain
T0003310,U00740,30.44,2024-11-19,completed,Basic,Spain
T0003311,U00741,28.99,2023-12-26,completed,Basic,Colombia
T0003312,U00741,28.54,2024-01-25,completed,Basic,Colombia
T0003313,U00741,28.79,2024-02-24,completed,Basic,Colombia
T0003314,U00741,29.78,2024-03-25,completed,Basic,Colombia
T0003315,U00741,30.29,2024-04-24,completed,Basic,Colombia
T0003316,U00741,30.18,2024-05-24,completed,Basic,Colombia
T0003317,U00741,28.9,2024-06-23,completed,Basic,Colombia
T0003318,U00741,27.69,2024-07-23,completed,Basic,Colombia
T0003319,U00741,29.61,2024-08-22,completed,Basic,Colombia
T0003320,U00741,30.05,2024-09-21,completed,Basic,Colombia
T0003321,U00741,27.65,2024-10-21,completed,Basic,Colombia
T0003322,U00741,30.24,2024-11-20,completed,Basic,Colombia
T0003323,U00743,28.24,2024-05-10,completed,Basic,Chile
T0003324,U00743,30.4,2024-06-09,completed,Basic,Chile
T0003325,U00743,27.89,2024-07-09,completed,Basic,Chile
T0003326,U00743,30.32,2024-08-08,completed,Basic,Chile
T0003327,U00743,0.0,2024-09-07,failed,Basic,Chile
T0003328,U00743,28.09,2024-10-07,completed,Basic,Chile
T0003329,U00743,28.04,2024-11-06,completed,Basic,Chile
T0003330,U00744,88.69,2023-07-02,completed,Pro,Spain
T0003331,U00744,89.92,2023-08-01,completed,Pro,Spain
T0003332,U00744,90.49,2023-08-31,completed,Pro,Spain
T0003333,U00744,87.81,2023-09-30,completed,Pro,Spain
T0003334,U00744,90.2,2023-10-30,completed,Pro,Spain
T0003335,U00744,88.15,2023-11-29,completed,Pro,Spain
T0003336,U00744,0.0,2023-12-29,failed,Pro,Spain
T0003337,U00744,88.62,2024-01-28,completed,Pro,Spain
T0003338,U00744,0.0,2024-02-27,failed,Pro,Spain
T0003339,U00744,88.18,2024-03-28,completed,Pro,Spain
T0003340,U00744,89.24,2024-04-27,completed,Pro,Spain
T0003341,U00744,88.44,2024-05-27,completed,Pro,Spain
T0003342,U00744,87.81,2024-06-26,completed,Pro,Spain
T0003343,U00744,87.74,2024-07-26,completed,Pro,Spain
T0003344,U00744,87.97,2024-08-25,completed,Pro,Spain
T0003345,U00744,88.05,2024-09-24,completed,Pro,Spain
T0003346,U00744,89.9,2024-10-24,completed,Pro,Spain
T0003347,U00744,89.55,2024-11-23,completed,Pro,Spain
T0003348,U00746,28.59,2024-02-12,completed,Basic,Chile
T0003349,U00746,27.68,2024-03-13,completed,Basic,Chile
T0003350,U00746,29.64,2024-04-12,completed,Basic,Chile
T0003351,U00746,28.13,2024-05-12,completed,Basic,Chile
T0003352,U00746,29.45,2024-06-11,completed,Basic,Chile
T0003353,U00746,30.42,2024-07-11,completed,Basic,Chile
T0003354,U00746,30.21,2024-08-10,completed,Basic,Chile
T0003355,U00746,28.8,2024-09-09,completed,Basic,Chile
T0003356,U00746,27.76,2024-10-09,completed,Basic,Chile
T0003357,U00746,28.3,2024-11-08,completed,Basic,Chile
T0003358,U00747,28.09,2024-06-04,completed,Basic,Chile
T0003359,U00747,29.7,2024-07-04,completed,Basic,Chile
T0003360,U00747,30.4,2024-08-03,completed,Basic,Chile
T0003361,U00747,29.03,2024-09-02,completed,Basic,Chile
T0003362,U00747,28.23,2024-10-02,completed,Basic,Chile
T0003363,U00747,29.54,2024-11-01,completed,Basic,Chile
T0003364,U00747,29.96,2024-12-01,completed,Basic,Chile
T0003365,U00748,29.66,2023-12-19,completed,Basic,Spain
T0003366,U00748,27.87,2024-01-18,completed,Basic,Spain
T0003367,U00748,28.23,2024-02-17,completed,Basic,Spain
T0003368,U00748,27.87,2024-03-18,completed,Basic,Spain
T0003369,U00748,29.49,2024-04-17,completed,Basic,Spain
T0003370,U00748,28.65,2024-05-17,completed,Basic,Spain
T0003371,U00748,28.38,2024-06-16,completed,Basic,Spain
